phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
4917,2,Male,92521,40,61,36,150,0,4,Single Sim,Andoid,Prepaid,No Churn
3293,3,Female,94550,190,45,20,380,2,4,Single Sim,Andoid,Postpaid,No Churn
5723,3,Male,91107,130,50,25,840,0,1,Dual Sim,Andoid,Postpaid,No Churn
8743,1,Male,94305,30,44,20,1220,0,1,Single Sim,Andoid,Postpaid,No Churn
6854,1,Male,92122,280,62,36,980,0,2,Single Sim,Andoid,Prepaid,No Churn
9915,2,Male,92407,267,45,18,800,0,3,Single Sim,Andoid,Prepaid,No Churn
6481,1,Male,94143,800,41,17,1650,0,2,Single Sim,Andoid,Postpaid,No Churn
7447,1,Female,94132,330,30,5,1210,0,2,Single Sim,Andoid,Prepaid,No Churn
9385,2,Male,90011,40,61,37,200,1,3,Single Sim,Andoid,Prepaid,No Churn
1684,1,Male,96150,20,45,19,110,1,1,Single Sim,Andoid,Prepaid,No Churn
4857,3,Male,94920,180,59,35,450,0,1,Single Sim,Andoid,Postpaid,No Churn
8041,2,Male,94534,280,30,6,1180,0,2,Single Sim,Andoid,Prepaid,Churn
7165,1,Female,90089,30,60,36,140,2,2,Single Sim,Andoid,Postpaid,No Churn
3196,2,Male,92122,20,39,13,300,0,3,Single Sim,Andoid,Prepaid,No Churn
5879,1,Male,92870,20,56,30,450,1,1,Single Sim,Andoid,Prepaid,No Churn
6054,1,Male,94596,267,56,32,800,0,3,Single Sim,Andoid,Postpaid,No Churn
3074,2,Female,94920,30,27,1,250,0,4,Single Sim,Andoid,Postpaid,No Churn
3506,1,Female,94306,250,66,41,1440,0,1,Dual Sim,IOS,Postpaid,No Churn
3243,3,Male,92646,20,43,19,840,3,4,Single Sim,Andoid,Postpaid,No Churn
5742,1,Male,93943,40,53,29,220,0,2,Single Sim,Andoid,Postpaid,No Churn
9047,1,Female,90405,150,44,18,330,0,3,Single Sim,Andoid,Postpaid,No Churn
2573,3,Male,94110,260,54,28,600,0,4,Single Sim,Andoid,Prepaid,No Churn
1235,2,Male,95762,220,31,6,810,2,4,Single Sim,Andoid,Postpaid,No Churn
3411,3,Female,92093,680,38,13,1690,0,1,Single Sim,IOS,Postpaid,Churn
6881,3,Male,91116,160,28,2,630,0,2,Single Sim,Andoid,Postpaid,No Churn
5653,3,Female,90245,70,51,26,120,2,2,Single Sim,Andoid,Postpaid,No Churn
6105,1,Male,91320,80,52,27,150,2,4,Single Sim,Andoid,Prepaid,No Churn
7616,3,Female,92120,50,64,38,390,0,1,Dual Sim,IOS,Postpaid,No Churn
3127,2,Male,91380,200,29,4,440,0,4,Single Sim,Andoid,Postpaid,No Churn
2257,1,Male,92697,400,34,10,1100,0,1,Single Sim,Andoid,Postpaid,No Churn
3480,2,Female,94720,630,33,8,1300,1,3,Single Sim,Andoid,Prepaid,Churn
9252,3,Male,94025,140,46,21,410,2,1,Single Sim,Andoid,Postpaid,No Churn
9317,3,Male,91775,140,48,22,590,3,1,Single Sim,Andoid,Postpaid,No Churn
6710,1,Male,94606,80,52,28,390,0,2,Single Sim,Andoid,Postpaid,No Churn
8354,2,Male,94305,0,44,19,350,0,4,Single Sim,Andoid,Postpaid,No Churn
6999,2,Female,90032,260,51,27,800,0,1,Single Sim,Andoid,Postpaid,No Churn
5382,2,Male,94301,267,47,20,810,0,1,Single Sim,Andoid,Postpaid,No Churn
3837,3,Male,95120,80,39,13,310,0,2,Single Sim,Andoid,Prepaid,No Churn
7602,3,Male,92182,190,42,17,930,0,4,Single Sim,Andoid,Prepaid,No Churn
6844,1,Male,92346,150,57,33,450,3,4,Single Sim,Andoid,Postpaid,No Churn
8411,3,Female,91101,60,36,12,400,0,2,Single Sim,Andoid,Postpaid,No Churn
5284,3,Female,95354,160,27,1,800,2,2,Single Sim,Andoid,Postpaid,No Churn
6850,3,Male,92115,40,31,7,200,0,1,Single Sim,Andoid,Postpaid,No Churn
9451,3,Female,93014,50,63,37,410,0,1,Single Sim,Andoid,Prepaid,No Churn
8124,1,Female,91203,30,34,8,310,2,1,Single Sim,Andoid,Postpaid,No Churn
7140,2,Male,95616,20,52,27,350,0,4,Single Sim,Andoid,Postpaid,No Churn
6479,3,Female,91107,140,57,31,400,2,3,Single Sim,Andoid,Postpaid,No Churn
7985,3,Male,94901,180,63,39,840,0,1,Single Sim,Andoid,Prepaid,No Churn
6459,3,Male,94720,160,26,1,530,0,2,Single Sim,Andoid,Postpaid,No Churn
4537,3,Male,92870,400,35,5,850,0,4,Single Sim,Andoid,Postpaid,No Churn
1580,1,Male,94546,390,58,33,1380,0,2,Single Sim,Andoid,Postpaid,No Churn
4214,3,Male,95014,175,32,2,710,2,2,Single Sim,Andoid,Prepaid,No Churn
8149,3,Female,92121,80,64,39,1130,0,1,Single Sim,Andoid,Prepaid,No Churn
4484,2,Male,94720,100,50,23,230,0,2,Dual Sim,Andoid,Prepaid,No Churn
6734,1,Male,92677,230,34,9,620,0,3,Single Sim,Andoid,Prepaid,No Churn
2934,3,Female,92673,20,36,11,140,1,4,Single Sim,Andoid,Postpaid,No Churn
6798,3,Female,91311,220,43,18,600,0,2,Single Sim,Andoid,Prepaid,No Churn
6977,1,Male,92115,80,28,4,940,3,3,Single Sim,Andoid,Postpaid,No Churn
4976,2,Male,95616,180,64,39,830,0,3,Single Sim,Andoid,Postpaid,No Churn
7570,3,Female,95741,630,60,35,1300,5,3,Single Sim,IOS,Postpaid,Churn
1570,1,Male,93117,170,62,37,610,0,4,Single Sim,Andoid,Prepaid,No Churn
6590,1,Male,95616,310,27,2,920,2,2,Single Sim,Andoid,Postpaid,No Churn
1137,3,Female,95351,80,42,16,200,2,2,Single Sim,Andoid,Postpaid,No Churn
2443,1,Male,92110,880,45,20,1940,5,2,Single Sim,Andoid,Prepaid,No Churn
8111,1,Female,94305,250,36,10,740,0,1,Single Sim,Andoid,Prepaid,No Churn
9657,3,Male,90024,40,48,22,840,2,2,Single Sim,Andoid,Prepaid,No Churn
9415,2,Male,95064,180,65,40,980,4,3,Single Sim,Andoid,Prepaid,No Churn
3326,1,Male,92093,233,39,15,520,0,3,Single Sim,Andoid,Postpaid,No Churn
7653,2,Female,93955,130,51,26,550,3,1,Single Sim,Andoid,Prepaid,No Churn
3824,1,Male,94305,340,30,6,640,2,4,Single Sim,Andoid,Prepaid,No Churn
9574,1,Male,90740,250,65,40,1280,2,1,Single Sim,Andoid,Postpaid,No Churn
5674,2,Female,94720,170,38,13,1130,0,4,Single Sim,Andoid,Prepaid,Churn
1483,2,Female,94010,110,29,3,500,0,3,Single Sim,Andoid,Prepaid,No Churn
9261,2,Male,94010,220,42,18,540,0,4,Single Sim,Andoid,Prepaid,No Churn
9638,1,Male,91326,90,63,38,1290,4,1,Single Sim,Andoid,Postpaid,No Churn
5199,1,Male,94523,40,46,21,820,0,4,Single Sim,Andoid,Prepaid,No Churn
9429,2,Male,90277,170,62,38,1000,0,4,Single Sim,Andoid,Postpaid,No Churn
4905,1,Male,94111,220,58,34,440,0,4,Dual Sim,Andoid,Prepaid,No Churn
6140,2,Female,94610,50,56,30,1640,3,4,Single Sim,IOS,Postpaid,Churn
3738,1,Female,92373,370,56,31,810,2,2,Single Sim,Andoid,Postpaid,No Churn
5408,1,Female,95003,10,34,10,710,3,1,Single Sim,Andoid,Postpaid,No Churn
9098,3,Male,92866,50,42,17,280,1,1,Single Sim,Andoid,Prepaid,No Churn
8992,1,Male,92399,150,30,6,800,3,3,Single Sim,Andoid,Postpaid,No Churn
1998,2,Male,95814,190,61,35,900,0,4,Single Sim,Andoid,Postpaid,No Churn
6730,2,Female,90274,360,38,14,740,0,1,Single Sim,Andoid,Postpaid,No Churn
7533,3,Male,95762,70,50,25,140,0,2,Dual Sim,Andoid,Postpaid,No Churn
4016,2,Male,91754,50,61,36,230,2,2,Single Sim,Andoid,Postpaid,No Churn
3996,1,Female,92121,170,41,17,1530,4,1,Single Sim,Andoid,Prepaid,No Churn
6694,3,Male,94087,90,42,16,380,0,3,Single Sim,Andoid,Prepaid,No Churn
3827,2,Male,94720,200,29,5,1120,4,2,Dual Sim,Andoid,Prepaid,No Churn
6170,1,Female,90025,810,51,26,1450,4,1,Single Sim,Andoid,Prepaid,No Churn
8079,2,Male,94025,30,32,6,280,1,2,Single Sim,Andoid,Postpaid,No Churn
5582,3,Female,94115,110,34,9,310,0,4,Single Sim,Andoid,Postpaid,No Churn
6700,1,Female,94546,633,26,2,1950,0,1,Single Sim,Andoid,Postpaid,No Churn
8739,3,Female,92037,200,54,24,500,0,3,Single Sim,Andoid,Postpaid,No Churn
7876,3,Male,95136,200,38,14,710,0,4,Single Sim,Andoid,Prepaid,No Churn
2247,3,Male,95616,30,62,36,210,0,3,Single Sim,Andoid,Prepaid,No Churn
9839,3,Male,90044,80,37,11,350,2,2,Single Sim,Andoid,Prepaid,No Churn
3530,1,Female,92691,240,46,21,420,0,1,Single Sim,Andoid,Postpaid,No Churn
6168,3,Male,92008,360,52,27,780,2,4,Single Sim,Andoid,Postpaid,No Churn
2398,2,Male,94305,220,32,6,730,0,4,Single Sim,Andoid,Prepaid,No Churn
2531,3,Male,95134,100,49,25,530,2,2,Single Sim,Andoid,Prepaid,No Churn
6682,3,Male,94086,160,28,3,510,2,2,Single Sim,Andoid,Prepaid,No Churn
6825,3,Male,95521,230,55,30,400,0,2,Single Sim,Andoid,Postpaid,No Churn
1448,1,Male,94234,100,52,26,1780,0,1,Single Sim,Andoid,Prepaid,No Churn
4958,1,Female,94005,30,32,6,350,0,2,Single Sim,Andoid,Prepaid,No Churn
7416,2,Male,90250,0,31,7,1920,0,1,Single Sim,Andoid,Postpaid,Churn
8628,1,Male,95138,540,27,3,1230,0,1,Single Sim,Andoid,Prepaid,No Churn
3559,2,Female,94022,167,32,5,480,0,2,Dual Sim,IOS,Postpaid,No Churn
4638,2,Male,91604,60,52,26,450,0,3,Single Sim,Andoid,Prepaid,No Churn
3988,1,Male,95064,20,52,28,150,0,1,Single Sim,Andoid,Postpaid,No Churn
8740,1,Male,94304,30,50,24,790,2,1,Single Sim,Andoid,Postpaid,No Churn
8315,2,Male,90024,200,32,5,630,0,4,Dual Sim,Andoid,Postpaid,No Churn
5013,3,Male,94720,20,61,35,300,0,2,Single Sim,Andoid,Postpaid,No Churn
9524,1,Female,95616,690,60,36,1450,4,4,Single Sim,Andoid,Prepaid,Churn
9273,2,Male,90095,100,28,4,320,0,3,Single Sim,Andoid,Prepaid,No Churn
4434,1,Female,92346,10,34,9,640,3,2,Single Sim,Andoid,Postpaid,No Churn
5190,1,Male,92692,10,31,7,840,0,1,Single Sim,Andoid,Postpaid,No Churn
1148,2,Male,94309,40,31,5,210,0,1,Single Sim,Andoid,Postpaid,No Churn
3778,2,Male,95014,170,62,38,990,0,4,Single Sim,Andoid,Postpaid,No Churn
8403,1,Male,94304,130,47,22,350,0,2,Single Sim,Andoid,Postpaid,No Churn
9548,1,Female,94539,170,50,24,1800,0,1,Single Sim,Andoid,Postpaid,No Churn
7722,1,Male,93555,133,36,12,420,0,1,Single Sim,Andoid,Postpaid,No Churn
7469,2,Male,92028,210,26,0,1790,0,4,Single Sim,Andoid,Prepaid,Churn
1915,3,Male,90245,10,51,27,420,0,4,Single Sim,Andoid,Prepaid,No Churn
6867,2,Male,94545,900,52,25,1800,3,2,Single Sim,Andoid,Postpaid,Churn
4252,1,Male,94131,340,35,11,820,0,4,Single Sim,Andoid,Prepaid,No Churn
9310,1,Male,91355,70,42,16,550,2,2,Single Sim,Andoid,Prepaid,No Churn
2137,1,Male,90041,220,36,12,790,0,2,Single Sim,Andoid,Postpaid,No Churn
6796,3,Female,92831,60,41,17,480,3,2,Single Sim,Andoid,Prepaid,No Churn
7111,1,Male,93117,270,49,25,930,0,1,Dual Sim,Andoid,Postpaid,No Churn
1969,3,Male,92126,20,57,32,230,0,2,Single Sim,Andoid,Prepaid,No Churn
1590,1,Male,95670,233,44,20,500,2,3,Single Sim,Andoid,Prepaid,No Churn
1925,1,Male,91367,200,60,34,850,0,2,Single Sim,Andoid,Postpaid,No Churn
5050,2,Male,95051,150,38,14,350,1,1,Single Sim,Andoid,Postpaid,No Churn
4895,2,Male,93943,600,26,2,1710,0,3,Single Sim,Andoid,Postpaid,Churn
4954,2,Female,90266,150,29,2,290,0,4,Single Sim,Andoid,Prepaid,No Churn
4083,3,Female,94588,180,59,35,840,0,1,Single Sim,Andoid,Postpaid,No Churn
3700,2,Male,90401,50,51,27,200,0,4,Single Sim,Andoid,Postpaid,No Churn
4736,3,Female,94124,40,50,25,140,0,1,Single Sim,Andoid,Postpaid,No Churn
3078,1,Male,91942,860,35,10,1790,4,1,Single Sim,Andoid,Prepaid,No Churn
1966,1,Male,91910,80,61,37,480,2,1,Single Sim,Andoid,Postpaid,No Churn
8051,1,Male,90066,280,42,16,740,0,1,Single Sim,Andoid,Postpaid,No Churn
1837,1,Male,95134,140,55,29,530,0,1,Single Sim,Andoid,Prepaid,No Churn
2924,2,Female,92007,280,50,25,830,0,1,Single Sim,Andoid,Postpaid,No Churn
2314,1,Male,90034,210,64,40,1710,5,2,Single Sim,Andoid,Prepaid,No Churn
8584,1,Male,92028,490,54,28,850,0,4,Single Sim,Andoid,Postpaid,No Churn
5785,2,Male,95039,90,50,26,380,0,4,Single Sim,Andoid,Postpaid,No Churn
8348,1,Female,92130,160,31,5,850,2,3,Single Sim,Andoid,Postpaid,No Churn
8692,1,Male,92115,10,32,8,790,0,1,Single Sim,Andoid,Prepaid,No Churn
9354,1,Male,92129,40,44,19,690,0,4,Single Sim,Andoid,Prepaid,No Churn
9347,3,Female,94720,90,60,35,430,0,3,Single Sim,Andoid,Postpaid,No Churn
5497,1,Male,91107,30,60,34,330,2,2,Single Sim,Andoid,Postpaid,No Churn
5077,3,Female,95747,10,62,38,420,2,3,Single Sim,Andoid,Prepaid,No Churn
6179,3,Male,94025,190,46,21,400,2,4,Single Sim,Andoid,Postpaid,No Churn
4082,3,Male,91902,180,57,33,430,0,1,Single Sim,Andoid,Prepaid,No Churn
8894,3,Male,94545,50,30,5,200,2,4,Single Sim,Andoid,Prepaid,No Churn
5708,1,Male,95621,250,58,32,650,3,3,Single Sim,Andoid,Postpaid,No Churn
2168,1,Male,95616,340,39,13,1390,5,3,Single Sim,Andoid,Postpaid,Churn
8126,3,Male,92612,30,60,35,1350,0,3,Single Sim,Andoid,Postpaid,Churn
7216,3,Male,94043,160,59,34,840,0,3,Single Sim,Andoid,Postpaid,No Churn
8680,3,Female,92612,290,50,26,1790,0,1,Single Sim,Andoid,Prepaid,Churn
6534,2,Male,92870,130,63,39,450,1,4,Single Sim,Andoid,Prepaid,No Churn
5327,1,Male,93023,250,27,3,1090,0,2,Single Sim,Andoid,Postpaid,No Churn
4924,3,Male,93305,10,54,29,340,0,4,Single Sim,Andoid,Postpaid,No Churn
2809,1,Male,95051,130,62,37,1620,0,1,Single Sim,Andoid,Postpaid,No Churn
8394,1,Male,92103,140,60,34,1050,0,2,Single Sim,Andoid,Postpaid,No Churn
5728,2,Male,91380,20,38,12,220,0,3,Single Sim,Andoid,Postpaid,No Churn
3533,1,Female,91775,180,34,8,820,2,2,Single Sim,Andoid,Postpaid,No Churn
9021,2,Male,95616,170,65,41,1050,3,4,Dual Sim,Andoid,Postpaid,No Churn
2725,3,Male,91711,180,55,31,620,0,1,Single Sim,Andoid,Postpaid,No Churn
6373,1,Female,95032,200,57,31,820,1,2,Single Sim,Andoid,Prepaid,No Churn
9646,1,Male,95616,0,27,3,720,0,4,Single Sim,Andoid,Postpaid,No Churn
8203,1,Female,95762,170,35,10,380,0,4,Single Sim,Andoid,Postpaid,No Churn
8754,1,Male,90212,100,52,28,250,0,4,Single Sim,Andoid,Prepaid,No Churn
4694,3,Male,94107,75,45,15,200,0,1,Single Sim,Andoid,Postpaid,No Churn
8073,2,Female,94305,180,29,3,800,0,4,Single Sim,Andoid,Postpaid,No Churn
2463,1,Male,91330,110,44,18,840,0,3,Single Sim,Andoid,Prepaid,No Churn
7677,1,Female,90095,100,47,23,330,0,1,Single Sim,Andoid,Postpaid,No Churn
1288,3,Male,95039,90,62,37,550,0,3,Single Sim,Andoid,Postpaid,No Churn
6952,2,Female,90095,70,52,27,330,0,2,Single Sim,Andoid,Prepaid,No Churn
1760,3,Male,92831,30,47,23,1900,4,4,Single Sim,Andoid,Prepaid,Churn
7238,3,Male,91107,30,42,18,430,2,1,Single Sim,Andoid,Prepaid,No Churn
6997,3,Male,95521,10,65,41,450,0,3,Single Sim,Andoid,Postpaid,No Churn
4889,1,Male,93407,350,42,18,1410,0,1,Single Sim,Andoid,Prepaid,No Churn
4902,1,Male,92009,240,40,16,690,0,4,Single Sim,Andoid,Postpaid,No Churn
2113,2,Male,90401,10,32,8,780,0,4,Single Sim,Andoid,Postpaid,No Churn
8358,3,Male,94521,370,40,15,840,0,1,Single Sim,Andoid,Postpaid,No Churn
3229,2,Male,95064,520,55,29,1720,0,1,Single Sim,Andoid,Prepaid,Churn
3395,1,Female,93109,20,32,6,510,2,4,Dual Sim,Andoid,Prepaid,No Churn
1978,3,Male,92121,140,58,28,750,0,1,Single Sim,Andoid,Postpaid,No Churn
2461,2,Female,91605,310,46,22,1830,0,1,Single Sim,IOS,Postpaid,Churn
6149,3,Female,92123,40,53,23,200,0,4,Single Sim,Andoid,Postpaid,No Churn
3175,3,Male,94306,390,63,39,1010,3,2,Single Sim,Andoid,Postpaid,Churn
3627,3,Male,90089,590,40,14,1290,0,1,Single Sim,Andoid,Postpaid,Churn
5645,1,Male,90745,320,41,17,630,0,2,Single Sim,Andoid,Prepaid,No Churn
1147,1,Male,92126,210,60,35,440,0,4,Single Sim,Andoid,Prepaid,No Churn
7453,3,Female,91302,540,65,39,1840,2,1,Single Sim,IOS,Postpaid,Churn
7384,1,Male,95064,200,59,33,1000,2,2,Single Sim,Andoid,Prepaid,No Churn
8006,1,Male,90058,40,48,24,120,0,3,Single Sim,Andoid,Prepaid,No Churn
8876,3,Male,94105,230,59,33,680,2,2,Dual Sim,Andoid,Postpaid,No Churn
6443,1,Male,94019,100,33,8,480,3,1,Single Sim,Andoid,Postpaid,No Churn
3085,1,Male,93101,40,40,15,820,0,2,Single Sim,Andoid,Prepaid,No Churn
6619,1,Male,94061,250,42,18,520,0,2,Single Sim,Andoid,Prepaid,No Churn
7674,2,Female,92008,460,65,41,1540,0,2,Dual Sim,IOS,Postpaid,Churn
7524,1,Female,91105,150,30,4,390,0,1,Single Sim,Andoid,Prepaid,No Churn
5345,1,Female,91605,30,30,4,400,0,1,Single Sim,IOS,Postpaid,No Churn
1972,3,Male,94720,190,42,17,540,2,4,Single Sim,Andoid,Prepaid,No Churn
4475,2,Female,94143,100,32,8,320,2,2,Single Sim,IOS,Postpaid,No Churn
5949,3,Male,90250,230,55,30,640,0,2,Single Sim,Andoid,Prepaid,No Churn
6300,1,Male,94539,130,29,3,920,3,2,Single Sim,Andoid,Postpaid,No Churn
5271,3,Female,91330,250,64,38,400,1,1,Single Sim,Andoid,Postpaid,No Churn
4598,3,Male,96651,50,37,11,600,0,3,Single Sim,Andoid,Postpaid,No Churn
9456,1,Female,95828,130,31,5,850,2,2,Single Sim,Andoid,Postpaid,No Churn
8255,1,Male,94583,40,25,-1,210,1,4,Single Sim,Andoid,Postpaid,No Churn
6693,3,Male,95064,60,31,5,350,2,1,Single Sim,Andoid,Prepaid,No Churn
3477,1,Male,92660,10,32,7,520,0,2,Single Sim,Andoid,Postpaid,No Churn
1991,1,Male,90058,740,58,34,1280,0,1,Single Sim,Andoid,Prepaid,No Churn
7071,1,Male,90245,633,26,2,1950,0,1,Single Sim,Andoid,Prepaid,No Churn
8223,2,Female,92647,150,51,25,680,2,2,Single Sim,Andoid,Prepaid,No Churn
7440,1,Male,93106,110,65,41,550,0,2,Single Sim,Andoid,Prepaid,No Churn
3363,1,Male,90266,20,43,17,550,0,1,Single Sim,Andoid,Postpaid,No Churn
8154,1,Female,95054,40,46,21,800,0,4,Single Sim,Andoid,Postpaid,No Churn
1049,1,Male,92007,80,28,3,1230,2,1,Single Sim,Andoid,Prepaid,No Churn
3500,2,Male,94105,190,63,37,900,2,4,Dual Sim,Andoid,Postpaid,No Churn
6678,3,Male,94025,140,59,29,610,0,1,Single Sim,Andoid,Prepaid,No Churn
2427,2,Male,94610,250,42,15,410,0,3,Single Sim,Andoid,Postpaid,No Churn
3722,3,Male,94720,160,58,33,430,0,2,Single Sim,Andoid,Postpaid,No Churn
9135,1,Male,95822,10,39,13,710,2,3,Dual Sim,Andoid,Postpaid,No Churn
8058,1,Male,95051,100,36,12,250,0,4,Single Sim,Andoid,Postpaid,No Churn
9540,2,Male,90740,300,60,33,1540,0,1,Dual Sim,IOS,Postpaid,Churn
4712,1,Male,90095,240,47,21,1410,0,1,Single Sim,Andoid,Prepaid,No Churn
7872,3,Male,92661,90,29,4,220,2,2,Single Sim,Andoid,Prepaid,No Churn
9209,1,Male,94131,680,52,28,1450,0,2,Single Sim,Andoid,Postpaid,No Churn
1277,3,Male,92122,50,41,16,490,0,3,Single Sim,Andoid,Postpaid,No Churn
8258,1,Male,90740,200,63,37,1090,0,1,Single Sim,Andoid,Postpaid,No Churn
2256,1,Female,90086,50,59,34,800,0,3,Single Sim,Andoid,Postpaid,No Churn
6188,2,Female,94555,140,44,20,820,3,4,Single Sim,Andoid,Postpaid,No Churn
6544,1,Male,94102,250,54,28,520,0,4,Single Sim,Andoid,Postpaid,No Churn
2361,1,Female,90232,250,29,5,850,0,3,Single Sim,Andoid,Postpaid,No Churn
5024,1,Male,90024,100,51,25,1480,0,1,Single Sim,Andoid,Prepaid,No Churn
4971,1,Female,91330,210,63,39,1600,0,2,Single Sim,Andoid,Prepaid,No Churn
7888,1,Male,90095,170,36,11,390,0,4,Single Sim,Andoid,Postpaid,No Churn
5722,3,Female,94304,80,42,16,250,0,2,Single Sim,Andoid,Prepaid,No Churn
3611,3,Female,93033,140,51,25,330,0,1,Single Sim,Andoid,Postpaid,No Churn
7884,2,Male,92115,250,47,20,380,0,3,Single Sim,Andoid,Prepaid,No Churn
7559,3,Female,92677,20,40,16,850,0,0,Single Sim,Andoid,Postpaid,No Churn
2400,1,Male,93022,20,54,28,480,0,0,Single Sim,Andoid,Postpaid,No Churn
7296,3,Male,95207,60,47,21,150,1,4,Single Sim,Andoid,Postpaid,No Churn
8404,1,Male,91343,0,35,10,940,2,1,Single Sim,Andoid,Postpaid,No Churn
1075,1,Male,92333,60,28,4,1200,0,2,Single Sim,Andoid,Postpaid,No Churn
2290,3,Male,91911,70,45,19,600,2,1,Single Sim,Andoid,Postpaid,No Churn
7286,1,Female,94303,433,33,9,1450,3,2,Single Sim,Andoid,Prepaid,No Churn
3276,3,Male,91107,70,62,36,290,0,2,Single Sim,Andoid,Prepaid,No Churn
9557,2,Male,92129,267,45,18,780,0,3,Single Sim,Andoid,Postpaid,No Churn
5269,2,Male,90005,120,59,35,590,0,4,Single Sim,Andoid,Postpaid,No Churn
5289,3,Female,91116,450,58,28,800,0,2,Single Sim,Andoid,Prepaid,No Churn
4029,1,Female,94305,100,52,26,1800,0,1,Single Sim,Andoid,Postpaid,No Churn
5049,2,Male,94710,10,34,8,80,1,3,Single Sim,Andoid,Postpaid,No Churn
4793,3,Male,91711,150,65,35,230,0,1,Single Sim,Andoid,Postpaid,No Churn
6624,3,Male,92124,380,48,23,790,0,2,Single Sim,Andoid,Postpaid,No Churn
7436,3,Male,92064,380,44,19,780,3,2,Single Sim,Andoid,Prepaid,No Churn
5219,2,Female,92028,0,61,37,640,0,1,Single Sim,Andoid,Prepaid,No Churn
7450,3,Female,91320,20,40,14,640,0,4,Single Sim,Andoid,Postpaid,No Churn
9448,1,Male,94803,380,65,39,1600,3,4,Single Sim,Andoid,Postpaid,Churn
2735,3,Male,91304,100,28,4,430,2,1,Single Sim,Andoid,Prepaid,No Churn
3748,3,Female,93943,110,67,42,320,0,1,Single Sim,Andoid,Prepaid,No Churn
4322,1,Male,91125,0,35,9,1790,1,2,Dual Sim,Andoid,Postpaid,No Churn
9178,1,Male,94143,10,60,35,80,0,1,Single Sim,Andoid,Postpaid,No Churn
6652,1,Male,92717,160,58,32,630,0,1,Dual Sim,Andoid,Postpaid,No Churn
4169,3,Male,94126,230,55,30,400,0,2,Dual Sim,Andoid,Postpaid,No Churn
4763,2,Male,90245,220,34,9,990,2,4,Single Sim,Andoid,Postpaid,No Churn
6002,2,Male,93022,450,35,9,1410,0,2,Single Sim,Andoid,Prepaid,Churn
5939,1,Female,93907,150,28,4,1590,0,1,Single Sim,Andoid,Postpaid,No Churn
1298,1,Male,95825,30,38,12,390,2,2,Single Sim,Andoid,Postpaid,No Churn
7161,2,Male,91604,170,62,38,990,0,4,Single Sim,Andoid,Prepaid,No Churn
6662,2,Female,95020,30,30,4,180,0,4,Single Sim,Andoid,Postpaid,No Churn
8054,1,Female,94553,30,38,12,380,0,2,Single Sim,Andoid,Postpaid,No Churn
7544,1,Male,90024,0,33,8,1330,0,1,Single Sim,Andoid,Postpaid,No Churn
7082,1,Female,91380,280,58,34,840,0,2,Single Sim,Andoid,Postpaid,No Churn
1154,2,Female,90089,0,59,35,600,0,1,Single Sim,Andoid,Postpaid,No Churn
1795,3,Male,92647,540,52,28,1780,2,3,Single Sim,Andoid,Postpaid,Churn
7793,3,Female,91330,50,36,12,180,0,1,Single Sim,Andoid,Prepaid,No Churn
3442,3,Male,95020,80,45,21,730,0,1,Single Sim,Andoid,Postpaid,No Churn
2998,1,Male,94022,730,49,23,1250,0,1,Single Sim,Andoid,Prepaid,No Churn
8603,2,Female,92173,430,52,26,910,0,1,Single Sim,IOS,Postpaid,Churn
7931,1,Male,95014,110,54,28,740,0,2,Single Sim,Andoid,Postpaid,No Churn
5812,2,Female,92130,30,30,4,350,0,2,Dual Sim,Andoid,Prepaid,No Churn
7441,1,Female,90036,200,65,39,1130,0,1,Single Sim,Andoid,Postpaid,No Churn
3536,2,Male,94720,220,34,8,520,0,4,Single Sim,Andoid,Prepaid,No Churn
1643,2,Male,92028,440,30,6,1910,0,2,Single Sim,Andoid,Postpaid,Churn
8883,3,Female,92109,30,51,25,180,1,1,Single Sim,Andoid,Prepaid,No Churn
8998,1,Female,95138,0,52,27,250,0,2,Single Sim,Andoid,Postpaid,No Churn
1743,3,Male,91006,190,43,18,500,0,4,Single Sim,Andoid,Prepaid,No Churn
4789,3,Female,93940,70,35,10,750,0,4,Single Sim,Andoid,Postpaid,No Churn
2743,3,Female,92647,450,56,26,920,0,2,Dual Sim,Andoid,Prepaid,No Churn
2499,2,Male,95747,200,57,32,330,0,2,Single Sim,Andoid,Postpaid,No Churn
4620,3,Male,90266,220,58,32,650,0,3,Single Sim,Andoid,Prepaid,No Churn
4749,1,Male,91604,170,53,28,440,0,3,Single Sim,Andoid,Prepaid,No Churn
6425,1,Male,95211,140,45,21,1830,4,2,Single Sim,Andoid,Prepaid,No Churn
8531,1,Female,96150,140,44,20,1750,0,2,Single Sim,Andoid,Postpaid,No Churn
1715,3,Female,94305,150,54,28,280,0,4,Single Sim,Andoid,Postpaid,No Churn
3133,2,Male,92130,220,41,17,490,0,4,Single Sim,Andoid,Prepaid,No Churn
9483,1,Male,92697,180,52,26,450,0,4,Single Sim,Andoid,Postpaid,No Churn
8707,3,Male,95053,300,43,17,640,3,4,Single Sim,Andoid,Postpaid,Churn
2687,3,Male,92115,10,63,38,220,1,3,Single Sim,Andoid,Postpaid,No Churn
6794,1,Female,95039,740,54,30,1200,2,1,Single Sim,Andoid,Postpaid,No Churn
6835,1,Male,92354,670,33,8,1750,2,2,Single Sim,Andoid,Postpaid,No Churn
